@relation 'adult randomized-weka.filters.supervised.attribute.Discretize-Rfirst-last-precision6'

@attribute ﻿age {'\'(-inf-21.5]\'','\'(21.5-23.5]\'','\'(23.5-27.5]\'','\'(27.5-29.5]\'','\'(29.5-35.5]\'','\'(35.5-43.5]\'','\'(43.5-54.5]\'','\'(54.5-61.5]\'','\'(61.5-inf)\''}
@attribute workclass {' Private',' No Income',' ?',' Government'}
@attribute education {' College',' Higher Education',' pre-HS'}
@attribute 'marital status' {' Never-married',' Married',' Seperated or Widowed'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Other',' Amer-Asian-Eskimo'}
@attribute sex {' Male',' Female'}
@attribute 'Native Region' {' US and Canada',' ?',' Latin / South America',' Asia',' Europe'}
@attribute result {' <=50K',' >50K'}

@data
'\'(-inf-21.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Private',' pre-HS',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Government',' Higher Education',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' pre-HS',' Married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
'\'(54.5-61.5]\'',' No Income',' Higher Education',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' No Income',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Seperated or Widowed',' Black',' Male',' Latin / South America',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Government',' College',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(-inf-21.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-43.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Private',' College',' Married',' Other',' Male',' Asia',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' ?',' pre-HS',' Married',' Amer-Asian-Eskimo',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' ?',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' pre-HS',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' Government',' pre-HS',' Seperated or Widowed',' White',' Female',' Latin / South America',' <=50K'
'\'(29.5-35.5]\'',' Private',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' Europe',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' No Income',' College',' Never-married',' Black',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' No Income',' College',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Private',' College',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Private',' College',' Married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
'\'(29.5-35.5]\'',' No Income',' College',' Never-married',' White',' Male',' Europe',' <=50K'
'\'(54.5-61.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' No Income',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' College',' Married',' White',' Female',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' Government',' College',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' Asian-Pac-Islander',' Male',' ?',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Government',' College',' Married',' White',' Female',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' No Income',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(27.5-29.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Married',' Other',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Never-married',' White',' Male',' Latin / South America',' >50K'
'\'(29.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' Asian-Pac-Islander',' Female',' Asia',' <=50K'
'\'(21.5-23.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Government',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' ?',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' Higher Education',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-43.5]\'',' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' pre-HS',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' Higher Education',' Married',' Asian-Pac-Islander',' Male',' Asia',' <=50K'
'\'(54.5-61.5]\'',' Government',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' pre-HS',' Never-married',' White',' Male',' Latin / South America',' <=50K'
'\'(-inf-21.5]\'',' ?',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' No Income',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(61.5-inf)\'',' ?',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Never-married',' Black',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' Other',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' Black',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' pre-HS',' Married',' White',' Male',' Latin / South America',' <=50K'
'\'(35.5-43.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(27.5-29.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' ?',' pre-HS',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' pre-HS',' Seperated or Widowed',' Black',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Married',' Black',' Female',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' No Income',' College',' Never-married',' White',' Male',' Latin / South America',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' Black',' Male',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' ?',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' No Income',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(61.5-inf)\'',' No Income',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(29.5-35.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(54.5-61.5]\'',' ?',' College',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Government',' College',' Married',' White',' Male',' Asia',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Never-married',' Black',' Female',' Latin / South America',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(23.5-27.5]\'',' Private',' College',' Never-married',' Black',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Government',' Higher Education',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' pre-HS',' Seperated or Widowed',' Black',' Female',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(-inf-21.5]\'',' Private',' pre-HS',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(27.5-29.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' Black',' Female',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' ?',' College',' Seperated or Widowed',' White',' Female',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' No Income',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(29.5-35.5]\'',' Private',' Higher Education',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Private',' pre-HS',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' ?',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(35.5-43.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(54.5-61.5]\'',' Government',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(43.5-54.5]\'',' Government',' pre-HS',' Seperated or Widowed',' White',' Male',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Never-married',' Asian-Pac-Islander',' Female',' Asia',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(23.5-27.5]\'',' Private',' College',' Never-married',' White',' Male',' US and Canada',' <=50K'
'\'(21.5-23.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' <=50K'
'\'(43.5-54.5]\'',' Private',' College',' Married',' White',' Male',' US and Canada',' >50K'
'\'(21.5-23.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
'\'(-inf-21.5]\'',' Private',' College',' Never-married',' White',' Female',' US and Canada',' <=50K'
